timestamp,depth,pressure,rpm,temperature,wob
2026-06-15 05:55:00,25957,3714,122,88,15.2
2026-06-15 05:56:00,25971,3078,112,97,12.6
2026-06-15 05:57:00,25985,3036,101,83,10.0
2026-06-15 05:58:00,25990,2951,124,86,14.6
2026-06-15 05:59:00,25996,3912,104,97,15.7
2026-06-15 06:00:00,26009,3568,127,92,13.6
2026-06-15 06:01:00,26021,3063,124,94,14.1
2026-06-15 06:02:00,26028,3395,111,81,15.2
2026-06-15 06:03:00,26040,3307,115,86,11.3
2026-06-15 06:04:00,26045,3010,118,84,10.2
2026-06-15 06:05:00,26059,3363,111,90,12.9
2026-06-15 06:06:00,26067,3417,122,85,16.3
2026-06-15 06:07:00,26074,4026,123,83,12.8
2026-06-15 06:08:00,26084,3121,106,92,13.6
2026-06-15 06:09:00,26095,2752,111,115,12.2
2026-06-15 06:10:00,26103,2983,118,97,12.7
2026-06-15 06:11:00,26114,3038,127,69,10.7
2026-06-15 06:12:00,26127,3201,123,94,13.4
2026-06-15 06:13:00,26133,2984,99,84,14.2
2026-06-15 06:14:00,26140,3638,116,79,8.2
2026-06-15 06:15:00,26149,2959,122,98,8.2
2026-06-15 06:16:00,26156,3357,112,91,7.6
2026-06-15 06:17:00,26168,4050,111,120,15.7
2026-06-15 06:18:00,26182,3544,112,89,9.7
2026-06-15 06:19:00,26194,3508,116,87,12.9
2026-06-15 06:20:00,26206,4000,110,104,16.5
2026-06-15 06:21:00,26219,3786,123,90,12.8
2026-06-15 06:22:00,26227,3548,111,77,13.3
2026-06-15 06:23:00,26236,3241,110,79,9.9
2026-06-15 06:24:00,26245,3342,115,86,12.8
2026-06-15 06:25:00,26257,3325,130,98,9.5
2026-06-15 06:26:00,26268,3210,122,105,7.2
2026-06-15 06:27:00,26281,3424,123,100,12.1
2026-06-15 06:28:00,26293,3473,120,97,12.8
2026-06-15 06:29:00,26299,2914,110,103,10.7
2026-06-15 06:30:00,26313,3921,113,97,10.1
2026-06-15 06:31:00,26321,3493,112,79,11.5
2026-06-15 06:32:00,26331,3258,127,87,10.2
2026-06-15 06:33:00,26337,3427,120,84,13.9
2026-06-15 06:34:00,26348,3676,105,105,13.1
2026-06-15 06:35:00,26355,2837,130,79,16.1
2026-06-15 06:36:00,26362,3313,115,79,11.1
2026-06-15 06:37:00,26368,2935,123,92,12.2
2026-06-15 06:38:00,26380,4280,126,113,12.4
2026-06-15 06:39:00,26390,3398,98,99,11.1
2026-06-15 06:40:00,26395,2938,122,103,7.0
2026-06-15 06:41:00,26400,4610,116,77,13.1
2026-06-15 06:42:00,26411,3162,99,98,17.8
2026-06-15 06:43:00,26423,3277,109,77,14.5
2026-06-15 06:44:00,26432,3302,114,99,16.9
2026-06-15 06:45:00,26441,3053,125,71,14.2
2026-06-15 06:46:00,26449,3437,117,86,11.6
2026-06-15 06:47:00,26459,2576,119,65,13.5
2026-06-15 06:48:00,26469,3730,115,79,14.7
2026-06-15 06:49:00,26476,2955,127,73,8.0
2026-06-15 06:50:00,26489,3205,122,98,13.1
2026-06-15 06:51:00,26500,3613,119,91,11.8
2026-06-15 06:52:00,26505,3278,109,84,15.7
2026-06-15 06:53:00,26516,3293,119,91,12.9
2026-06-15 06:54:00,26525,2996,140,80,5.8
2026-06-15 06:55:00,26534,4083,124,94,13.1
2026-06-15 06:56:00,26540,3536,112,89,6.8
2026-06-15 06:57:00,26548,2971,133,117,15.2
2026-06-15 06:58:00,26558,3412,112,110,10.1
2026-06-15 06:59:00,26572,2946,124,101,9.2
2026-06-15 07:00:00,26583,3953,118,94,10.1
2026-06-15 07:01:00,26592,3420,119,95,9.8
2026-06-15 07:02:00,26605,3009,120,105,11.6
2026-06-15 07:03:00,26612,3594,116,93,9.8
2026-06-15 07:04:00,26617,3253,115,94,11.2
2026-06-15 07:05:00,26625,2899,107,83,8.1
2026-06-15 07:06:00,26638,3483,109,82,11.4
2026-06-15 07:07:00,26646,3473,121,89,15.6
2026-06-15 07:08:00,26652,3748,113,60,10.9
2026-06-15 07:09:00,26666,3373,111,90,13.6
2026-06-15 07:10:00,26675,3387,140,87,8.9
2026-06-15 07:11:00,26682,3406,138,101,13.4
2026-06-15 07:12:00,26695,3908,123,105,14.8
2026-06-15 07:13:00,26703,3241,124,121,15.6
2026-06-15 07:14:00,26713,3514,112,97,12.5
2026-06-15 07:15:00,26719,3566,109,92,13.7
2026-06-15 07:16:00,26729,3472,115,83,8.8
2026-06-15 07:17:00,26736,3228,118,77,11.0
2026-06-15 07:18:00,26749,3392,124,101,10.0
2026-06-15 07:19:00,26755,3317,103,90,12.8
2026-06-15 07:20:00,26768,4036,135,95,10.7
2026-06-15 07:21:00,26777,3190,120,90,13.7
2026-06-15 07:22:00,26789,3031,106,91,18.2
2026-06-15 07:23:00,26795,3348,119,93,13.6
2026-06-15 07:24:00,26805,3323,111,95,15.5
2026-06-15 07:25:00,26812,3419,110,101,9.0
2026-06-15 07:26:00,26826,3190,110,75,11.8
2026-06-15 07:27:00,26835,3389,116,97,12.5
2026-06-15 07:28:00,26847,3395,135,75,12.2
2026-06-15 07:29:00,26861,3667,119,98,16.6
2026-06-15 07:30:00,26866,3383,124,94,10.1
2026-06-15 07:31:00,26875,3386,126,89,12.8
2026-06-15 07:32:00,26882,3531,117,90,5.9
2026-06-15 07:33:00,26890,3654,109,92,13.1
2026-06-15 07:34:00,26896,3006,105,103,13.3
2026-06-15 07:35:00,26909,2912,115,102,11.9
2026-06-15 07:36:00,26916,3943,127,101,13.0
2026-06-15 07:37:00,26922,3596,125,74,10.6
2026-06-15 07:38:00,26936,3273,120,97,8.9
2026-06-15 07:39:00,26949,3357,121,61,9.5
2026-06-15 07:40:00,26960,3213,117,64,9.9
2026-06-15 07:41:00,26970,3424,114,103,8.8
2026-06-15 07:42:00,26975,3010,112,73,8.7
2026-06-15 07:43:00,26984,3644,106,88,9.9
2026-06-15 07:44:00,26991,3411,132,107,11.1
2026-06-15 07:45:00,26996,3424,119,97,12.3
2026-06-15 07:46:00,27004,3037,114,94,8.9
2026-06-15 07:47:00,27010,3533,133,89,9.7
2026-06-15 07:48:00,27016,3045,134,92,10.5
2026-06-15 07:49:00,27023,3108,140,82,13.1
2026-06-15 07:50:00,27035,3381,116,84,9.0
2026-06-15 07:51:00,27047,4228,119,91,10.7
2026-06-15 07:52:00,27058,3410,123,93,14.4
2026-06-15 07:53:00,27068,2500,131,88,10.0
2026-06-15 07:54:00,27081,3125,118,63,8.9
2026-06-15 07:55:00,27089,3589,110,109,11.8
2026-06-15 07:56:00,27094,2955,112,101,9.9
2026-06-15 07:57:00,27106,3641,127,88,5.1
2026-06-15 07:58:00,27117,3406,123,102,12.5
2026-06-15 07:59:00,27128,3697,117,86,14.2
2026-06-15 08:00:00,27135,3154,116,94,11.9
2026-06-15 08:01:00,27143,3127,117,67,14.6
2026-06-15 08:02:00,27157,3548,128,93,13.6
2026-06-15 08:03:00,27170,3347,112,87,9.9
2026-06-15 08:04:00,27180,3326,108,93,17.1
2026-06-15 08:05:00,27189,3899,133,111,12.8
2026-06-15 08:06:00,27196,3561,118,90,13.1
2026-06-15 08:07:00,27209,2654,117,85,9.5
2026-06-15 08:08:00,27218,3630,123,85,8.1
2026-06-15 08:09:00,27227,3595,110,73,9.3
2026-06-15 08:10:00,27235,3765,124,95,14.3
2026-06-15 08:11:00,27243,3021,115,96,16.3
2026-06-15 08:12:00,27248,3464,127,91,12.7
2026-06-15 08:13:00,27259,3389,106,101,12.2
2026-06-15 08:14:00,27272,3015,122,101,14.4
2026-06-15 08:15:00,27279,3681,116,91,15.5
2026-06-15 08:16:00,27285,3265,112,97,8.4
2026-06-15 08:17:00,27292,3753,124,116,16.1
2026-06-15 08:18:00,27297,3090,117,80,11.0
2026-06-15 08:19:00,27307,2839,122,99,14.7
2026-06-15 08:20:00,27318,3265,128,91,9.3
2026-06-15 08:21:00,27324,3431,124,103,14.6
2026-06-15 08:22:00,27336,3163,109,80,8.4
2026-06-15 08:23:00,27346,2500,114,92,14.8
2026-06-15 08:24:00,27354,3484,122,82,13.6
2026-06-15 08:25:00,27363,3483,124,69,8.1
2026-06-15 08:26:00,27375,3591,115,107,15.2
2026-06-15 08:27:00,27382,3217,120,85,9.6
2026-06-15 08:28:00,27389,3198,120,80,14.9
2026-06-15 08:29:00,27397,3854,121,83,12.4
2026-06-15 08:30:00,27402,2799,109,112,8.9
2026-06-15 08:31:00,27415,3264,107,106,9.5
2026-06-15 08:32:00,27427,3400,100,87,20.0
2026-06-15 08:33:00,27439,3562,119,100,17.8
2026-06-15 08:34:00,27453,3409,107,77,11.5
2026-06-15 08:35:00,27463,3027,135,96,13.1
2026-06-15 08:36:00,27474,3759,123,85,15.0
2026-06-15 08:37:00,27484,3351,109,95,8.8
2026-06-15 08:38:00,27497,2766,127,74,13.7
2026-06-15 08:39:00,27504,3423,127,83,14.5
2026-06-15 08:40:00,27511,3516,128,92,12.9
2026-06-15 08:41:00,27518,4036,112,92,15.5
2026-06-15 08:42:00,27532,3493,124,72,12.4
2026-06-15 08:43:00,27539,2831,128,78,14.8
2026-06-15 08:44:00,27552,2844,131,95,12.6
2026-06-15 08:45:00,27560,3791,106,94,8.2
2026-06-15 08:46:00,27571,3069,116,98,14.3
2026-06-15 08:47:00,27584,2808,111,92,15.3
2026-06-15 08:48:00,27595,3700,133,77,11.6
2026-06-15 08:49:00,27608,3183,122,86,8.7
2026-06-15 08:50:00,27615,3681,125,96,14.2
2026-06-15 08:51:00,27623,3030,122,78,12.8
2026-06-15 08:52:00,27635,3866,121,76,12.7
2026-06-15 08:53:00,27645,3655,111,86,12.5
2026-06-15 08:54:00,27654,3097,114,93,14.5
2026-06-15 08:55:00,27662,2769,119,68,12.7
2026-06-15 08:56:00,27674,4157,113,87,10.8
2026-06-15 08:57:00,27679,3276,111,96,8.0
2026-06-15 08:58:00,27692,3083,116,99,10.8
2026-06-15 08:59:00,27697,3835,113,78,14.3
2026-06-15 09:00:00,27709,3681,118,94,11.2
2026-06-15 09:01:00,27717,3764,114,102,14.3
2026-06-15 09:02:00,27730,3316,113,97,8.5
2026-06-15 09:03:00,27739,4008,111,85,9.5
2026-06-15 09:04:00,27746,2891,118,61,9.3
2026-06-15 09:05:00,27759,3157,125,93,12.3
2026-06-15 09:06:00,27772,3486,123,109,16.5
2026-06-15 09:07:00,27780,3759,106,100,17.6
2026-06-15 09:08:00,27788,3581,125,99,14.6
2026-06-15 09:09:00,27800,3321,123,92,7.1
2026-06-15 09:10:00,27806,3184,125,101,10.1
2026-06-15 09:11:00,27819,3761,127,94,5.0
2026-06-15 09:12:00,27829,3618,112,69,12.4
2026-06-15 09:13:00,27842,3044,116,101,16.1
2026-06-15 09:14:00,27854,3034,132,80,14.0
2026-06-15 09:15:00,27865,3159,132,91,7.6
2026-06-15 09:16:00,27870,3114,117,99,15.5
2026-06-15 09:17:00,27877,3710,123,81,15.0
2026-06-15 09:18:00,27883,3503,124,78,15.9
2026-06-15 09:19:00,27892,3545,132,96,14.8
2026-06-15 09:20:00,27901,3417,121,77,10.7
2026-06-15 09:21:00,27910,3434,108,88,7.4
2026-06-15 09:22:00,27918,2796,114,104,14.9
2026-06-15 09:23:00,27927,3628,140,110,13.9
2026-06-15 09:24:00,27934,3153,108,69,7.1
2026-06-15 09:25:00,27939,3338,118,87,9.6
2026-06-15 09:26:00,27948,3184,137,105,9.7
2026-06-15 09:27:00,27961,3401,112,85,13.8
2026-06-15 09:28:00,27974,3551,96,100,12.0
2026-06-15 09:29:00,27982,2997,98,100,11.3
2026-06-15 09:30:00,27989,3438,112,83,11.0
2026-06-15 09:31:00,27994,3193,104,95,9.2
2026-06-15 09:32:00,28000,3813,126,96,14.4
2026-06-15 09:33:00,28012,2960,120,101,10.2
2026-06-15 09:34:00,28017,2999,101,70,14.9
2026-06-15 09:35:00,28029,3224,105,106,8.5
2026-06-15 09:36:00,28040,3026,128,98,10.8
2026-06-15 09:37:00,28052,3271,120,76,16.9
2026-06-15 09:38:00,28062,3165,129,88,12.6
2026-06-15 09:39:00,28075,3381,127,100,10.8
2026-06-15 09:40:00,28082,3703,109,77,10.4
2026-06-15 09:41:00,28096,3375,125,79,9.8
2026-06-15 09:42:00,28104,3407,123,90,13.1
2026-06-15 09:43:00,28114,2980,102,85,14.2
2026-06-15 09:44:00,28126,3303,107,93,12.6
2026-06-15 09:45:00,28135,3202,138,100,11.9
2026-06-15 09:46:00,28142,3589,111,93,13.5
2026-06-15 09:47:00,28152,3082,121,90,8.5
2026-06-15 09:48:00,28160,3049,116,100,12.9
2026-06-15 09:49:00,28173,3461,119,89,13.1
2026-06-15 09:50:00,28180,4043,117,81,12.7
2026-06-15 09:51:00,28188,3288,126,104,10.6
2026-06-15 09:52:00,28199,3409,126,61,10.1
2026-06-15 09:53:00,28210,3682,119,91,8.7
2026-06-15 09:54:00,28218,3528,111,86,15.7
2026-06-15 09:55:00,28228,3531,113,79,11.9
2026-06-15 09:56:00,28235,3317,105,94,10.9
2026-06-15 09:57:00,28245,3323,115,96,10.7
2026-06-15 09:58:00,28251,3086,104,80,9.6
2026-06-15 09:59:00,28263,3520,120,73,10.7
2026-06-15 10:00:00,28269,3512,120,74,15.0
2026-06-15 10:01:00,28280,3601,126,112,13.5
2026-06-15 10:02:00,28293,3179,108,113,14.1
2026-06-15 10:03:00,28298,3641,109,90,14.4
2026-06-15 10:04:00,28310,3747,130,74,17.5
2026-06-15 10:05:00,28321,2925,107,88,12.1
2026-06-15 10:06:00,28331,3246,134,64,10.9
2026-06-15 10:07:00,28341,3761,111,94,13.1
2026-06-15 10:08:00,28351,3123,111,78,13.6
2026-06-15 10:09:00,28364,3535,125,75,11.9
2026-06-15 10:10:00,28370,3353,122,102,9.8
2026-06-15 10:11:00,28375,3466,131,88,12.5
2026-06-15 10:12:00,28385,3364,103,100,13.4
2026-06-15 10:13:00,28399,3611,122,104,12.9
2026-06-15 10:14:00,28411,2992,118,89,7.4
2026-06-15 10:15:00,28418,3030,109,90,8.0
2026-06-15 10:16:00,28432,3863,133,103,13.8
2026-06-15 10:17:00,28437,4085,120,84,11.1
2026-06-15 10:18:00,28450,3348,117,104,17.6
2026-06-15 10:19:00,28455,3950,122,66,15.4
2026-06-15 10:20:00,28462,3080,104,86,8.8
2026-06-15 10:21:00,28474,3164,108,92,14.6
2026-06-15 10:22:00,28481,3860,115,76,16.0
2026-06-15 10:23:00,28489,3631,121,94,10.9
2026-06-15 10:24:00,28501,3912,128,92,11.8
2026-06-15 10:25:00,28506,3514,111,81,10.6
2026-06-15 10:26:00,28516,2996,109,81,9.2
2026-06-15 10:27:00,28521,3428,122,80,15.9
2026-06-15 10:28:00,28526,3771,117,71,5.5
2026-06-15 10:29:00,28538,3304,103,109,10.3
2026-06-15 10:30:00,28546,3250,111,87,10.9
2026-06-15 10:31:00,28551,3519,117,74,12.4
2026-06-15 10:32:00,28565,3154,117,89,8.9
2026-06-15 10:33:00,28576,3453,119,93,15.4
2026-06-15 10:34:00,28585,3372,108,80,7.4
2026-06-15 10:35:00,28594,3178,117,86,7.4
2026-06-15 10:36:00,28599,3693,126,106,12.1
2026-06-15 10:37:00,28613,3576,95,76,8.8
2026-06-15 10:38:00,28623,3226,116,83,12.5
2026-06-15 10:39:00,28636,3345,105,66,10.1
2026-06-15 10:40:00,28649,3255,118,112,14.0
2026-06-15 10:41:00,28661,3126,106,98,9.7
2026-06-15 10:42:00,28670,2756,119,89,15.6
2026-06-15 10:43:00,28675,3181,131,81,13.6
2026-06-15 10:44:00,28688,3132,110,81,10.1
2026-06-15 10:45:00,28693,3390,111,87,13.6
2026-06-15 10:46:00,28705,3504,114,96,12.4
2026-06-15 10:47:00,28714,3069,121,77,14.0
2026-06-15 10:48:00,28721,3481,110,84,13.5
2026-06-15 10:49:00,28732,3015,115,100,12.9
2026-06-15 10:50:00,28743,3306,113,109,12.2
2026-06-15 10:51:00,28756,3139,114,97,14.3
2026-06-15 10:52:00,28767,3611,121,82,14.9
2026-06-15 10:53:00,28774,3391,122,88,12.3
2026-06-15 10:54:00,28779,3311,106,95,13.5
2026-06-15 10:55:00,28791,3131,121,87,14.3
2026-06-15 10:56:00,28798,3235,140,99,16.0
2026-06-15 10:57:00,28810,3990,130,81,15.6
2026-06-15 10:58:00,28822,3175,113,109,14.6
2026-06-15 10:59:00,28831,3518,119,89,11.0
2026-06-15 11:00:00,28836,3311,118,82,8.7
2026-06-15 11:01:00,28850,3508,122,97,13.4
2026-06-15 11:02:00,28861,3643,115,78,13.4
2026-06-15 11:03:00,28875,3226,116,92,11.0
2026-06-15 11:04:00,28884,3598,112,107,8.7
2026-06-15 11:05:00,28896,4315,127,75,16.1
2026-06-15 11:06:00,28909,3549,120,104,13.1
2026-06-15 11:07:00,28920,3915,121,75,9.0
2026-06-15 11:08:00,28931,3518,128,100,11.7
2026-06-15 11:09:00,28936,3024,128,79,8.6
2026-06-15 11:10:00,28944,3446,126,104,13.7
2026-06-15 11:11:00,28950,3234,128,83,16.6
2026-06-15 11:12:00,28956,3141,131,86,11.5
2026-06-15 11:13:00,28962,3325,110,79,11.8
2026-06-15 11:14:00,28970,3296,116,61,11.3
2026-06-15 11:15:00,28975,2979,124,76,11.4
2026-06-15 11:16:00,28983,4298,111,70,10.1
2026-06-15 11:17:00,28989,3633,115,65,15.5
2026-06-15 11:18:00,28998,3436,120,94,12.5
2026-06-15 11:19:00,29005,3381,116,108,12.2
2026-06-15 11:20:00,29017,3771,119,112,11.4
2026-06-15 11:21:00,29025,4076,109,76,8.8
2026-06-15 11:22:00,29030,3590,118,89,14.3
2026-06-15 11:23:00,29035,3392,119,104,15.6
2026-06-15 11:24:00,29049,3865,131,74,7.3
2026-06-15 11:25:00,29056,3400,116,104,13.8
2026-06-15 11:26:00,29069,3502,113,105,14.2
2026-06-15 11:27:00,29080,3700,124,67,15.2
2026-06-15 11:28:00,29086,3215,93,62,15.0
2026-06-15 11:29:00,29099,2623,115,85,18.6
2026-06-15 11:30:00,29113,3198,114,101,13.0
2026-06-15 11:31:00,29119,3621,120,72,14.5
2026-06-15 11:32:00,29126,3596,128,66,12.0
2026-06-15 11:33:00,29140,3820,130,91,10.0
2026-06-15 11:34:00,29146,3211,120,98,13.8
2026-06-15 11:35:00,29153,3903,106,82,14.5
2026-06-15 11:36:00,29163,3415,114,83,12.9
2026-06-15 11:37:00,29176,3562,115,98,7.8
2026-06-15 11:38:00,29189,3666,121,80,8.4
2026-06-15 11:39:00,29200,2866,118,80,13.9
2026-06-15 11:40:00,29207,2998,112,93,11.1
2026-06-15 11:41:00,29215,2987,108,95,12.9
2026-06-15 11:42:00,29225,3725,111,87,13.2
2026-06-15 11:43:00,29234,3243,111,108,11.7
2026-06-15 11:44:00,29240,4060,131,99,11.4
2026-06-15 11:45:00,29250,3351,112,86,11.7
2026-06-15 11:46:00,29257,2835,118,75,13.5
2026-06-15 11:47:00,29269,3115,126,102,13.2
2026-06-15 11:48:00,29275,3391,120,102,10.0
2026-06-15 11:49:00,29280,3530,109,89,12.0
2026-06-15 11:50:00,29293,3005,126,93,9.3
2026-06-15 11:51:00,29300,3549,121,98,13.3
2026-06-15 11:52:00,29305,3642,101,109,10.8
2026-06-15 11:53:00,29316,3126,128,101,13.8
2026-06-15 11:54:00,29330,4039,125,95,11.4
2026-06-15 11:55:00,29339,3164,121,101,14.9
2026-06-15 11:56:00,29348,3000,131,104,15.3
2026-06-15 11:57:00,29353,2815,125,93,13.1
2026-06-15 11:58:00,29366,3777,127,101,11.1
2026-06-15 11:59:00,29377,3358,126,82,9.7
2026-06-15 12:00:00,29389,3182,124,102,14.4
2026-06-15 12:01:00,29402,2834,104,82,11.8
2026-06-15 12:02:00,29412,3214,105,78,12.1
2026-06-15 12:03:00,29421,4184,125,88,11.0
2026-06-15 12:04:00,29431,2599,128,74,8.5
2026-06-15 12:05:00,29437,3129,112,83,14.7
2026-06-15 12:06:00,29445,3977,109,95,11.8
2026-06-15 12:07:00,29452,3787,120,93,7.3
2026-06-15 12:08:00,29463,3150,106,98,11.7
2026-06-15 12:09:00,29476,3421,117,98,8.6
2026-06-15 12:10:00,29485,3512,115,94,13.5
2026-06-15 12:11:00,29495,3397,116,80,13.1
2026-06-15 12:12:00,29509,3975,133,101,15.8
2026-06-15 12:13:00,29515,3469,113,89,8.3
2026-06-15 12:14:00,29522,3747,118,93,15.6
2026-06-15 12:15:00,29529,3414,108,91,13.3
2026-06-15 12:16:00,29542,2639,126,109,8.6
2026-06-15 12:17:00,29553,2933,117,76,16.6
2026-06-15 12:18:00,29565,3005,127,86,11.7
2026-06-15 12:19:00,29579,3263,98,96,9.0
2026-06-15 12:20:00,29592,4077,118,90,14.6
2026-06-15 12:21:00,29602,3477,119,84,9.3
2026-06-15 12:22:00,29610,3313,125,67,14.9
2026-06-15 12:23:00,29615,3783,113,87,11.5
2026-06-15 12:24:00,29627,2842,124,94,11.1
2026-06-15 12:25:00,29638,3179,114,97,8.7
2026-06-15 12:26:00,29644,3127,119,88,9.4
2026-06-15 12:27:00,29656,3489,125,92,12.4
2026-06-15 12:28:00,29665,3664,111,76,7.9
2026-06-15 12:29:00,29676,3515,124,95,13.7
2026-06-15 12:30:00,29684,3521,121,90,10.7
2026-06-15 12:31:00,29693,3224,115,92,11.0
2026-06-15 12:32:00,29705,3462,113,87,13.5
2026-06-15 12:33:00,29710,3056,101,93,11.5
2026-06-15 12:34:00,29715,3586,117,98,15.1
2026-06-15 12:35:00,29723,3175,115,93,6.9
2026-06-15 12:36:00,29730,2957,123,68,14.0
2026-06-15 12:37:00,29744,3363,122,93,12.1
2026-06-15 12:38:00,29750,2680,127,85,10.4
2026-06-15 12:39:00,29757,3866,127,82,14.4
2026-06-15 12:40:00,29762,3629,140,106,13.5
2026-06-15 12:41:00,29767,3468,122,79,12.6
2026-06-15 12:42:00,29777,2782,111,80,11.4
2026-06-15 12:43:00,29786,3105,125,63,10.2
2026-06-15 12:44:00,29798,3364,131,107,9.3
2026-06-15 12:45:00,29804,3258,122,101,15.4
2026-06-15 12:46:00,29812,2759,101,86,14.1
2026-06-15 12:47:00,29824,2889,122,97,13.4
2026-06-15 12:48:00,29834,3251,113,63,10.9
2026-06-15 12:49:00,29839,2901,107,96,17.1
2026-06-15 12:50:00,29847,3830,119,80,10.3
2026-06-15 12:51:00,29852,3523,106,110,11.1
2026-06-15 12:52:00,29858,3069,126,94,16.5
2026-06-15 12:53:00,29867,3759,124,92,11.9
2026-06-15 12:54:00,29879,3689,117,80,16.3
2026-06-15 12:55:00,29891,3451,114,80,12.9
2026-06-15 12:56:00,29898,3336,117,97,10.7
2026-06-15 12:57:00,29906,3246,110,80,11.5
2026-06-15 12:58:00,29920,3161,117,80,10.2
2026-06-15 12:59:00,29930,2882,95,107,13.7
2026-06-15 13:00:00,29944,3885,119,93,15.1
2026-06-15 13:01:00,29951,3168,119,77,13.2
2026-06-15 13:02:00,29957,3360,125,97,12.7
2026-06-15 13:03:00,29967,3031,120,87,9.4
2026-06-15 13:04:00,29976,3259,126,69,14.7
2026-06-15 13:05:00,29990,4348,122,84,14.1
2026-06-15 13:06:00,29999,3096,126,77,12.7
2026-06-15 13:07:00,30013,3857,139,93,11.2
2026-06-15 13:08:00,30022,3340,121,82,12.1
2026-06-15 13:09:00,30036,3588,119,91,9.7
2026-06-15 13:10:00,30045,3786,127,98,8.3
2026-06-15 13:11:00,30052,3445,114,118,11.3
2026-06-15 13:12:00,30063,3227,117,114,9.8
2026-06-15 13:13:00,30073,3285,121,93,10.7
2026-06-15 13:14:00,30081,3297,119,89,10.8
2026-06-15 13:15:00,30087,4003,119,83,11.8
2026-06-15 13:16:00,30100,2831,125,70,11.6
2026-06-15 13:17:00,30105,2730,104,63,5.0
2026-06-15 13:18:00,30113,2754,134,80,12.9
2026-06-15 13:19:00,30118,3037,122,110,12.3
2026-06-15 13:20:00,30128,3595,115,109,14.4
2026-06-15 13:21:00,30136,3616,131,91,11.5
2026-06-15 13:22:00,30145,3137,119,96,14.7
2026-06-15 13:23:00,30154,3340,119,83,11.6
2026-06-15 13:24:00,30167,2959,116,90,12.9
2026-06-15 13:25:00,30172,2992,130,81,9.7
2026-06-15 13:26:00,30178,3553,118,81,14.8
2026-06-15 13:27:00,30188,3717,114,97,15.2
2026-06-15 13:28:00,30197,3183,126,83,16.7
2026-06-15 13:29:00,30208,3922,127,96,10.6
2026-06-15 13:30:00,30215,3688,131,88,13.3
2026-06-15 13:31:00,30222,3907,123,107,8.4
2026-06-15 13:32:00,30236,3245,127,97,7.3
2026-06-15 13:33:00,30242,3882,116,93,13.4
2026-06-15 13:34:00,30249,4113,126,73,11.7
2026-06-15 13:35:00,30263,3206,124,84,8.8
2026-06-15 13:36:00,30268,3296,122,89,12.4
2026-06-15 13:37:00,30277,3018,106,91,14.3
2026-06-15 13:38:00,30286,2950,115,98,12.2
2026-06-15 13:39:00,30297,2954,118,92,15.1
2026-06-15 13:40:00,30305,3066,122,78,10.3
2026-06-15 13:41:00,30312,3446,137,97,14.7
2026-06-15 13:42:00,30317,3081,125,84,11.0
2026-06-15 13:43:00,30329,3435,112,82,15.1
2026-06-15 13:44:00,30336,3443,114,77,8.8
2026-06-15 13:45:00,30342,3185,129,86,12.6
2026-06-15 13:46:00,30350,3328,114,83,12.6
2026-06-15 13:47:00,30357,3165,126,104,13.2
2026-06-15 13:48:00,30362,3241,119,87,11.1
2026-06-15 13:49:00,30369,3067,117,96,13.1
2026-06-15 13:50:00,30375,3379,114,68,11.5
2026-06-15 13:51:00,30387,3140,94,99,10.7
2026-06-15 13:52:00,30397,2942,122,98,15.5
2026-06-15 13:53:00,30410,3558,110,73,12.2
2026-06-15 13:54:00,30422,3570,107,80,8.2
2026-06-15 13:55:00,30436,3739,120,82,10.3
2026-06-15 13:56:00,30443,2991,126,88,15.6
2026-06-15 13:57:00,30452,3182,104,82,9.7
2026-06-15 13:58:00,30463,3431,126,87,13.4
2026-06-15 13:59:00,30472,3174,111,98,10.3
2026-06-15 14:00:00,30484,3550,123,83,8.4
2026-06-15 14:01:00,30493,3524,123,94,13.2
2026-06-15 14:02:00,30498,3518,116,92,11.2
2026-06-15 14:03:00,30507,3861,118,60,16.0
2026-06-15 14:04:00,30515,3575,115,80,14.8
2026-06-15 14:05:00,30525,3404,120,102,15.2
2026-06-15 14:06:00,30532,3282,120,79,14.7
2026-06-15 14:07:00,30541,3307,111,77,13.7
2026-06-15 14:08:00,30547,2978,107,102,8.6
2026-06-15 14:09:00,30557,2732,126,92,11.4
2026-06-15 14:10:00,30567,3512,120,107,13.7
2026-06-15 14:11:00,30576,3778,125,84,11.3
2026-06-15 14:12:00,30586,3234,113,104,11.9
2026-06-15 14:13:00,30597,3905,111,79,13.8
2026-06-15 14:14:00,30606,3288,110,60,14.6
2026-06-15 14:15:00,30611,2666,117,98,9.7
2026-06-15 14:16:00,30623,3671,120,97,13.7
2026-06-15 14:17:00,30631,3182,114,98,13.4
2026-06-15 14:18:00,30644,3703,131,88,9.5
2026-06-15 14:19:00,30658,2903,113,108,11.0
2026-06-15 14:20:00,30668,3494,120,100,12.4
2026-06-15 14:21:00,30673,3070,111,100,15.5
2026-06-15 14:22:00,30680,3420,113,91,11.0
2026-06-15 14:23:00,30687,3618,117,74,13.0
2026-06-15 14:24:00,30701,3537,111,91,14.9
2026-06-15 14:25:00,30709,3374,119,94,16.6
2026-06-15 14:26:00,30719,2868,122,114,12.6
2026-06-15 14:27:00,30730,3606,127,93,6.7
2026-06-15 14:28:00,30744,3711,109,77,14.3
2026-06-15 14:29:00,30752,2985,119,96,12.5
2026-06-15 14:30:00,30762,3036,118,105,9.9
2026-06-15 14:31:00,30767,3726,103,111,13.8
